DATE,CLOSE,X0,X1,X2,X3,X4,X5,,
42692,4808.042,4751.951,4702.045,4764.474,4792.268,4826.587,4808.042,,
42695,4858.998,4702.045,4764.474,4792.268,4826.587,4808.042,4858.998,,
42696,4873.842,4764.474,4792.268,4826.587,4808.042,4858.998,4873.842,,
42697,4853.862,4792.268,4826.587,4808.042,4858.998,4873.842,4853.862,,
42699,4870.017,4826.587,4808.042,4858.998,4873.842,4853.862,4870.017,,
42702,4857.021,4808.042,4858.998,4873.842,4853.862,4870.017,4857.021,,
42703,4873.209,4858.998,4873.842,4853.862,4870.017,4857.021,4873.209,,
42704,4810.814,4873.842,4853.862,4870.017,4857.021,4873.209,4810.814,,
42705,4734.096,4853.862,4870.017,4857.021,4873.209,4810.814,4734.096,,
42706,4739.373,4870.017,4857.021,4873.209,4810.814,4734.096,4739.373,,
42709,4778.141,4857.021,4873.209,4810.814,4734.096,4739.373,4778.141,,
42710,4788.671,4873.209,4810.814,4734.096,4739.373,4778.141,4788.671,,
42711,4851.939,4810.814,4734.096,4739.373,4778.141,4788.671,4851.939,,
42712,4859.186,4734.096,4739.373,4778.141,4788.671,4851.939,4859.186,,
42713,4895.904,4739.373,4778.141,4788.671,4851.939,4859.186,4895.904,,
42716,4874.297,4778.141,4788.671,4851.939,4859.186,4895.904,4874.297,,
42717,4935.837,4788.671,4851.939,4859.186,4895.904,4874.297,4935.837,,
42718,4921.218,4851.939,4859.186,4895.904,4874.297,4935.837,4921.218,,
42719,4933.407,4859.186,4895.904,4874.297,4935.837,4921.218,4933.407,,
42720,4914.864,4895.904,4874.297,4935.837,4921.218,4933.407,4914.864,,
42723,4934.847,4874.297,4935.837,4921.218,4933.407,4914.864,4934.847,,
42724,4953.803,4935.837,4921.218,4933.407,4914.864,4934.847,4953.803,,
42725,4948.905,4921.218,4933.407,4914.864,4934.847,4953.803,4948.905,,
42726,4934.391,4933.407,4914.864,4934.847,4953.803,4948.905,4934.391,,
42727,4940.023,4914.864,4934.847,4953.803,4948.905,4934.391,4940.023,,
42731,4965.808,4934.847,4953.803,4948.905,4934.391,4940.023,4965.808,,
42732,4926.286,4953.803,4948.905,4934.391,4940.023,4965.808,4926.286,,
42733,4918.283,4948.905,4934.391,4940.023,4965.808,4926.286,4918.283,,
42734,4863.62,4934.391,4940.023,4965.808,4926.286,4918.283,4863.62,,
42738,4911.333,4940.023,4965.808,4926.286,4918.283,4863.62,4911.333,,
42739,4937.205,4965.808,4926.286,4918.283,4863.62,4911.333,4937.205,,
42740,4964.953,4926.286,4918.283,4863.62,4911.333,4937.205,4964.953,,
42741,5007.077,4918.283,4863.62,4911.333,4937.205,4964.953,5007.077,,
42744,5024.899,4863.62,4911.333,4937.205,4964.953,5007.077,5024.899,,
42745,5035.167,4911.333,4937.205,4964.953,5007.077,5024.899,5035.167,,
42746,5050.21,4937.205,4964.953,5007.077,5024.899,5035.167,5050.21,,
42747,5041.426,4964.953,5007.077,5024.899,5035.167,5050.21,5041.426,,
42748,5059.509,5007.077,5024.899,5035.167,5050.21,5041.426,5059.509,,
42752,5044.652,5024.899,5035.167,5050.21,5041.426,5059.509,5044.652,,
42753,5055.851,5035.167,5050.21,5041.426,5059.509,5044.652,5055.851,,
42754,5051.167,5050.21,5041.426,5059.509,5044.652,5055.851,5051.167,,
42755,5063.197,5041.426,5059.509,5044.652,5055.851,5051.167,5063.197,,
42758,5065.7,5059.509,5044.652,5055.851,5051.167,5063.197,5065.7,,
42759,5101.064,5044.652,5055.851,5051.167,5063.197,5065.7,5101.064,,
42760,5151.471,5055.851,5051.167,5063.197,5065.7,5101.064,5151.471,,
42761,5156.922,5051.167,5063.197,5065.7,5101.064,5151.471,5156.922,,
42762,5168.061,5063.197,5065.7,5101.064,5151.471,5156.922,5168.061,,
42765,5129.329,5065.7,5101.064,5151.471,5156.922,5168.061,5129.329,,
42766,5116.768,5101.064,5151.471,5156.922,5168.061,5129.329,5116.768,,
42767,5152.687,5151.471,5156.922,5168.061,5129.329,5116.768,5152.687,,
42768,5147.702,5156.922,5168.061,5129.329,5116.768,5152.687,5147.702,,
42769,5161.598,5168.061,5129.329,5116.768,5152.687,5147.702,5161.598,,
42772,5167.963,5129.329,5116.768,5152.687,5147.702,5161.598,5167.963,,
42773,5185.877,5116.768,5152.687,5147.702,5161.598,5167.963,5185.877,,
42774,5196.577,5152.687,5147.702,5161.598,5167.963,5185.877,5196.577,,
42775,5212.156,5147.702,5161.598,5167.963,5185.877,5196.577,5212.156,,
42776,5226.686,5161.598,5167.963,5185.877,5196.577,5212.156,5226.686,,
42779,5256.815,5167.963,5185.877,5196.577,5212.156,5226.686,5256.815,,
42780,5271.072,5185.877,5196.577,5212.156,5226.686,5256.815,5271.072,,
42781,5302.393,5196.577,5212.156,5226.686,5256.815,5271.072,5302.393,,
42782,5300.639,5212.156,5226.686,5256.815,5271.072,5302.393,5300.639,,
42783,5324.721,5226.686,5256.815,5271.072,5302.393,5300.639,5324.721,,
42787,5350.725,5256.815,5271.072,5302.393,5300.639,5324.721,5350.725,,
42788,5352.134,5271.072,5302.393,5300.639,5324.721,5350.725,5352.134,,
42789,5332.373,5302.393,5300.639,5324.721,5350.725,5352.134,5332.373,,
42790,5343.314,5300.639,5324.721,5350.725,5352.134,5332.373,5343.314,,
42793,5347.549,5324.721,5350.725,5352.134,5332.373,5343.314,5347.549,,
42794,5330.305,5350.725,5352.134,5332.373,5343.314,5347.549,5330.305,,
42795,5390.989,5352.134,5332.373,5343.314,5347.549,5330.305,5390.989,,
42796,5363.259,5332.373,5343.314,5347.549,5330.305,5390.989,5363.259,,
42797,5373.478,5343.314,5347.549,5330.305,5390.989,5363.259,5373.478,,
42800,5360.313,5347.549,5330.305,5390.989,5363.259,5373.478,5360.313,,
42801,5351.281,5330.305,5390.989,5363.259,5373.478,5360.313,5351.281,,
42802,5359.805,5390.989,5363.259,5373.478,5360.313,5351.281,5359.805,,
42803,5363.982,5363.259,5373.478,5360.313,5351.281,5359.805,5363.982,,
42804,5385.899,5373.478,5360.313,5351.281,5359.805,5363.982,5385.899,,
42807,5394.573,5360.313,5351.281,5359.805,5363.982,5385.899,5394.573,,
42808,5382.167,5351.281,5359.805,5363.982,5385.899,5394.573,5382.167,,
42809,5416.252,5359.805,5363.982,5385.899,5394.573,5382.167,5416.252,,
42810,5412.08,5363.982,5385.899,5394.573,5382.167,5416.252,5412.08,,
42811,5408.764,5385.899,5394.573,5382.167,5416.252,5412.08,5408.764,,
42814,5413.308,5394.573,5382.167,5416.252,5412.08,5408.764,5413.308,,
42815,5332.533,5382.167,5416.252,5412.08,5408.764,5413.308,5332.533,,
42816,5367.555,5416.252,5412.08,5408.764,5413.308,5332.533,5367.555,,
42817,5355.143,5412.08,5408.764,5413.308,5332.533,5367.555,5355.143,,
42818,5363.996,5408.764,5413.308,5332.533,5367.555,5355.143,5363.996,,
42821,5374.273,5413.308,5332.533,5367.555,5355.143,5363.996,5374.273,,
42822,5407.208,5332.533,5367.555,5355.143,5363.996,5374.273,5407.208,,
42823,5430.268,5367.555,5355.143,5363.996,5374.273,5407.208,5430.268,,
42824,5439.742,5355.143,5363.996,5374.273,5407.208,5430.268,5439.742,,
42825,5436.232,5363.996,5374.273,5407.208,5430.268,5439.742,5436.232,,
42828,5432.2,5374.273,5407.208,5430.268,5439.742,5436.232,5432.2,,
42829,5440.407,5407.208,5430.268,5439.742,5436.232,5432.2,5440.407,,
42830,5418.524,5430.268,5439.742,5436.232,5432.2,5440.407,5418.524,,
42831,5420.88,5439.742,5436.232,5432.2,5440.407,5418.524,5420.88,,
42832,5418.37,5436.232,5432.2,5440.407,5418.524,5420.88,5418.37,,
42835,5421.679,5432.2,5440.407,5418.524,5420.88,5418.37,5421.679,,
42836,5398.399,5440.407,5418.524,5420.88,5418.37,5421.679,5398.399,,
42837,5377.03,5418.524,5420.88,5418.37,5421.679,5398.399,5377.03,,
42838,5353.586,5420.88,5418.37,5421.679,5398.399,5377.03,5353.586,,
42842,5399.196,5418.37,5421.679,5398.399,5377.03,5353.586,5399.196,,
42843,5391.656,5421.679,5398.399,5377.03,5353.586,5399.196,5391.656,,
42844,5399.636,5398.399,5377.03,5353.586,5399.196,5391.656,5399.636,,
42845,5443.532,5377.03,5353.586,5399.196,5391.656,5399.636,5443.532,,
42846,5442.049,5353.586,5399.196,5391.656,5399.636,5443.532,5442.049,,
42849,5508.033,5399.196,5391.656,5399.636,5443.532,5442.049,5508.033,,
42850,5548.194,5391.656,5399.636,5443.532,5442.049,5508.033,5548.194,,
42851,5541.086,5399.636,5443.532,5442.049,5508.033,5548.194,5541.086,,
42852,5571.283,5443.532,5442.049,5508.033,5548.194,5541.086,5571.283,,
42853,5583.53,5442.049,5508.033,5548.194,5541.086,5571.283,5583.53,,
42856,5629.632,5508.033,5548.194,5541.086,5571.283,5583.53,5629.632,,
42857,5644.068,5548.194,5541.086,5571.283,5583.53,5629.632,5644.068,,
42858,5625.158,5541.086,5571.283,5583.53,5629.632,5644.068,5625.158,,
42859,5626.316,5571.283,5583.53,5629.632,5644.068,5625.158,5626.316,,
42860,5646.094,5583.53,5629.632,5644.068,5625.158,5626.316,5646.094,,
42863,5659.069,5629.632,5644.068,5625.158,5626.316,5646.094,5659.069,,
42864,5678.31,5644.068,5625.158,5626.316,5646.094,5659.069,5678.31,,
42865,5681.68,5625.158,5626.316,5646.094,5659.069,5678.31,5681.68,,
42866,5674.218,5626.316,5646.094,5659.069,5678.31,5681.68,5674.218,,
42867,5686.81,5646.094,5659.069,5678.31,5681.68,5674.218,5686.81,,
42870,5704.479,5659.069,5678.31,5681.68,5674.218,5686.81,5704.479,,
42871,5724.437,5678.31,5681.68,5674.218,5686.81,5704.479,5724.437,,
42872,5580.548,5681.68,5674.218,5686.81,5704.479,5724.437,5580.548,,
42873,5626.31,5674.218,5686.81,5704.479,5724.437,5580.548,5626.31,,
42874,5651.564,5686.81,5704.479,5724.437,5580.548,5626.31,5651.564,,
42877,5699.404,5704.479,5724.437,5580.548,5626.31,5651.564,5699.404,,
42878,5703.346,5724.437,5580.548,5626.31,5651.564,5699.404,5703.346,,
42879,5730.301,5580.548,5626.31,5651.564,5699.404,5703.346,5730.301,,
42880,5778.375,5626.31,5651.564,5699.404,5703.346,5730.301,5778.375,,
42881,5788.359,5651.564,5699.404,5703.346,5730.301,5778.375,5788.359,,
42885,5794.632,5699.404,5703.346,5730.301,5778.375,5788.359,5794.632,,
42886,5788.802,5703.346,5730.301,5778.375,5788.359,5794.632,5788.802,,
42887,5816.512,5730.301,5778.375,5788.359,5794.632,5788.802,5816.512,,
42888,5881.458,5778.375,5788.359,5794.632,5788.802,5816.512,5881.458,,
42891,5878.117,5788.359,5794.632,5788.802,5816.512,5881.458,5878.117,,
42892,5856.769,5794.632,5788.802,5816.512,5881.458,5878.117,5856.769,,
42893,5877.589,5788.802,5816.512,5881.458,5878.117,5856.769,5877.589,,
42894,5885.296,5816.512,5881.458,5878.117,5856.769,5877.589,5885.296,,42905
42895,5741.944,5881.458,5878.117,5856.769,5877.589,5885.296,5741.944,,42906
42898,5708.18,5878.117,5856.769,5877.589,5885.296,5741.944,5708.18,,42907
42899,5751.817,5856.769,5877.589,5885.296,5741.944,5708.18,5751.817,,42908
42900,5727.066,5877.589,5885.296,5741.944,5708.18,5751.817,5727.066,,42909
42901,5700.885,5885.296,5741.944,5708.18,5751.817,5727.066,5700.885,,42912
42902,5681.479,5741.944,5708.18,5751.817,5727.066,5700.885,5681.479,,42913
